CODE_COMITE;CODE_CAMPAGNE;CODE_OFFRE;OFF_LIBELLE
069;23BFP800;D0Q76;D0Q76 BF L02 - FRANCOISE SAGET
069;23BFP800;D0Q77;D0Q77 BF L02 - NOTRE TEMPS
069;23BFP800;D0Q78;D0Q78 BF L02 - DOMAINE APICOLE DE CHEZELLES
069;23BFP800;D0Q79;D0Q79 BF L02 - TEMPS L
069;23BFP800;D0Q80;D0Q80 BF L02 - TRADITIONS DU PERIGORD
069;23BFP800;D0Q81;D0Q81 BF L02 - TELE 7 JEUX
069;23BFP800;D0Q82;D0Q82 BF L02 - TELE 7 JOURS
069;23BFP800;D0Q83;D0Q83 BF L02 - NATURAVIGNON
069;23BFP800;D0Q84;D0Q84 BF L02 - AFIBEL
069;23BFP800;D0Q85;D0Q85 BF L02 - BLANCHE PORTE
069;23BFP800;D0Q86;D0Q86 BF L02 - TANDEM
069;23BFP800;D0Q87;D0Q87 BF L02 - PROFILIA CARITATIF
069;23BFP800;D0Q88;D0Q88 BF L02 - ATLAS FOR MEN
069;23BFP800;D0Q89;D0Q89 BF L02 - LE PARTICULIER
069;23BFP800;D0Q90;D0Q90 BF L02 - LE POINT
069;23BFP800;D0Q91;D0Q91 BF L02 - TOP SANTE
069;23BFP800;D0Q92;D0Q92 BF L02 - L-OBS
069;23BFP800;D0Q93;D0Q93 BF L02 - MYLIST
069;23BFP800;D0Q94;D0Q94 BF L02 - FOIES GRAS CHAMPION
069;23BFP800;D0Q95;D0Q95 BF L02 - SANTINNOV
069;23BFP800;D0Q96;D0Q96 BF L02 - CHASSE MAREE
069;23BFP800;D0Q97;D0Q97 BF L02 - GROUPE MARIE CLAIRE
069;23BFP800;D0Q98;D0Q98 BF L02 - TELE STAR
069;23BFP800;D0Q99;D0Q99 BF L02 - L-HOMME MODERNE
069;23BFP800;D0R01;D0R01 BF L02 - MAGNIFICAT
069;23BFP800;D0R02;D0R02 BF L02 - PLEINE VIE
069;23BFP800;D0R03;D0R03 BF L02 - YVES ROCHER VPC
069;23BFP800;D0R04;D0R04 BF L02 - YVES ROCHER MAGASINS
069;23BFP800;D0R05;D0R05 BF L02 - PRISMA POLE FEMININ
069;23BFP800;D0R06;D0R06 BF L02 - CONEX + PRESSE
069;23BFP800;D0R07;D0R07 BF L02 - PRISMA POLE TELE
069;23BFP800;D0R08;D0R08 BF L02 - WITT INTERNATIONAL
069;23BFP800;D0R09;D0R09 BF L02 - DAXON MOVITEX
069;23BFP800;D0R10;D0R10 BF L02 - CAPITAL
069;23BFP800;D0R11;D0R11 BF L02 - LE CHASSEUR FRANCAIS
069;23BFP800;D0R12;D0R12 BF L02 - L-AMI DES JARDINS ET DE LA MAISON
069;23BFP800;D0R13;D0R13 BF L02 - RUSTICA
069;23BFP800;D0R14;D0R14 BF L02 - PARIS MATCH
069;23BFP800;D0R15;D0R15 BF L02 - ISIDORE PENVEN
069;23BFP800;D0R16;D0R16 BF L02 - WILLEMSE
069;23BFP800;D0R17;D0R17 BF L02 - FEMME ACTUELLE
069;23BFP800;D0R18;D0R18 BF L02 - MISSEGLE
069;23BFP800;D0R19;D0R19 BF L03 - INACTIFS 5-6 ANS
069;23BFP800;D0R20;D0R20 BF L03 - INACTIFS 5-6 ANS - CD92
069;23BFP800;D0R21;D0R21 BF L03 - TELERAMA
069;23BFP800;D0R22;D0R22 BF L03 - GOLF SENSATION
069;23BFP800;D0R23;D0R23 BF L03 - ABC DIET
069;23BFP800;D0R24;D0R24 BF L03 - CHALLENGE
069;23BFP800;D0R25;D0R25 BF L03 - LE CYCLE
069;23BFP800;D0R26;D0R26 BF L03 - NARBONNE ACCESSOIRES
069;23BFP800;D0R27;D0R27 BF L03 - COURRIER INTERNATIONAL
069;23BFP800;D0R28;D0R28 BF L03 - SANTE NATURELLE
069;23BFP800;D0R29;D0R29 BF L03 - CHAMPAGNE BOIZEL
069;23BFP800;D0R30;D0R30 BF L03 - LA VIE
069;23BFP800;D0R31;D0R31 BF L03 - PSYCHOLOGIES MAGAZINE
069;23BFP800;D0R32;D0R32 BF L03 - MODE ET TRAVAUX
069;23BFP800;D0R33;D0R33 BF L03 - ACCORDEO SENIORS STABLES-SANTE
069;23BFP800;D0R34;D0R34 BF L03 - VIEILLEES DES CHAUMIERES
069;23BFP800;D0R35;D0R35 BF L03 - SENIORS MULTI DONATEURS
069;23BFP800;D0R36;D0R36 BF L03 - ID HOMMES
069;23BFP800;D0R37;D0R37 BF L03 - ARSEP
069;23BFP800;D0R38;D0R38 BF L03 - ACGA PCAC
069;23BFP800;D0R39;D0R39 BF L03 - PREVENTION ROUTIERE (APR)
069;23BFP800;D0R40;D0R40 BF L03 - CONTRIBUABLES ASSOCIES
069;23BFP800;D0R41;D0R41 BF L03 - ACTION CONTRE LA FAIM - ACF
069;23BFP800;D0R42;D0R42 BF L03 - ACGA EST  WOIPPY
069;23BFP800;D0R43;D0R43 BF L03 - ORPHEOPOLIS
069;23BFP800;D0R44;D0R44 BF L03 - ACGA NORD 
069;23BFP800;D0R45;D0R45 BF L03 - ACGA OUEST ANGERS
069;23BFP800;D0R46;D0R46 BF L03 - FEDE FRANCAISE DE CARDIO
069;23BFP800;D0R47;D0R47 BF L03 - SOCIETE D EDITION ARTISTES
069;23BFP800;D0R48;D0R48 BF L03 - FONDATION APPRENTIS D-AUTEUIL
069;23BFP800;D0R49;D0R49 BF L03 - ASS. DES PARALYSES DE FRANCE
069;23BFP800;D0R50;D0R50 BF L03 - GENEREUX UNADEV
069;23BFP800;D0R51;D0R51 BF L03 - FONDATION JEROME LEJEUNE
069;23BFP800;D0R52;D0R52 BF L03 - FONDATION VAINCRE ALZHEIMER
069;23BFP800;D0R53;D0R53 BF L03 - FEDE DES AVEUGLES DE FR
069;23BFP800;D0R54;D0R54 BF L03 - ORDRE DE MALTE
069;23BFP800;D0R55;D0R55 BF L03 - INSTITUT CERVEAU MOELLE EPI
069;23BFP800;D0R56;D0R56 BF L03 - VAINCRE LA MUCOVISCIDOSE VLM
069;23BFP800;D0R57;D0R57 BF L03 - UNICEF FRANCE
069;23BFP800;D0R58;D0R58 BF L03 - VITALYS ALPES
069;23BFP800;D0R59;D0R59 BF L03 - SANTE NATURE VITAL
069;23BFP800;D0R60;D0R60 BF L03 - LA POINTE DE PENMARC-H
069;23BFP800;D0R61;D0R61 BF L03 - FAMILLE MARY
069;23BFP800;D0R62;D0R62 BF L03 - PELERIN MAGAZINE
069;23BFP800;D0R63;D0R63 BF L03 - PAUL ET MARIE DECAYZAC
069;23BFP800;D0R64;D0R64 BF L03 - LABORATOIRE DOCTEUR PIERRE RICAUD
069;23BFP800;D0R65;D0R65 BF L03 - LINVOSGES
069;23BFP800;D0R66;D0R66 BF L03 - CONEX + VAD
069;23BFP800;D0R67;D0R67 BF L03 - DAMART
069;23BFP800;D0R68;D0R68 BF L03 - SEDAGYL
069;23BFP800;D0R69;D0R69 BF L03 - FEDE FRANCAISE DE LA RANDO
069;23BFP800;D0R70;D0R70 BF L03 - FRANCOISE SAGET
069;23BFP800;D0R71;D0R71 BF L03 - NOTRE TEMPS
069;23BFP800;D0R72;D0R72 BF L03 - DOMAINE APICOLE DE CHEZELLES
069;23BFP800;D0R73;D0R73 BF L03 - TEMPS L
069;23BFP800;D0R74;D0R74 BF L03 - TRADITIONS DU PERIGORD
069;23BFP800;D0R75;D0R75 BF L03 - TELE 7 JEUX
069;23BFP800;D0R76;D0R76 BF L03 - TELE 7 JOURS
069;23BFP800;D0R77;D0R77 BF L03 - NATURAVIGNON
069;23BFP800;D0R78;D0R78 BF L03 - AFIBEL
069;23BFP800;D0R79;D0R79 BF L03 - BLANCHE PORTE
069;23BFP800;D0R80;D0R80 BF L03 - TANDEM
069;23BFP800;D0R81;D0R81 BF L03 - PROFILIA CARITATIF
069;23BFP800;D0R82;D0R82 BF L03 - ATLAS FOR MEN
069;23BFP800;D0R83;D0R83 BF L03 - LE PARTICULIER
069;23BFP800;D0R84;D0R84 BF L03 - LE POINT
069;23BFP800;D0R85;D0R85 BF L03 - TOP SANTE
069;23BFP800;D0R86;D0R86 BF L03 - L-OBS
069;23BFP800;D0R87;D0R87 BF L03 - MYLIST
069;23BFP800;D0R88;D0R88 BF L03 - FOIES GRAS CHAMPION
069;23BFP800;D0R89;D0R89 BF L03 - SANTINNOV
069;23BFP800;D0R90;D0R90 BF L03 - CHASSE MAREE
069;23BFP800;D0R91;D0R91 BF L03 - GROUPE MARIE CLAIRE
069;23BFP800;D0R92;D0R92 BF L03 - TELE STAR
069;23BFP800;D0R93;D0R93 BF L03 - L-HOMME MODERNE
069;23BFP800;D0R94;D0R94 BF L03 - MAGNIFICAT
069;23BFP800;D0R95;D0R95 BF L03 - PLEINE VIE
069;23BFP800;D0R96;D0R96 BF L03 - YVES ROCHER VPC
069;23BFP800;D0R97;D0R97 BF L03 - YVES ROCHER MAGASINS
069;23BFP800;D0R98;D0R98 BF L03 - PRISMA POLE FEMININ
069;23BFP800;D0R99;D0R99 BF L03 - CONEX + PRESSE
069;23BFP800;D0S01;D0S01 BF L03 - PRISMA POLE TELE
069;23BFP800;D0S02;D0S02 BF L03 - WITT INTERNATIONAL
069;23BFP800;D0S03;D0S03 BF L03 - DAXON MOVITEX
069;23BFP800;D0S04;D0S04 BF L03 - CAPITAL
069;23BFP800;D0S05;D0S05 BF L03 - LE CHASSEUR FRANCAIS
069;23BFP800;D0S06;D0S06 BF L03 - L-AMI DES JARDINS ET DE LA MAISON
069;23BFP800;D0S07;D0S07 BF L03 - RUSTICA
069;23BFP800;D0S08;D0S08 BF L03 - PARIS MATCH
069;23BFP800;D0S09;D0S09 BF L03 - ISIDORE PENVEN
069;23BFP800;D0S10;D0S10 BF L03 - WILLEMSE
069;23BFP800;D0S11;D0S11 BF L03 - FEMME ACTUELLE
069;23BFP800;D0S12;D0S12 BF L03 - MISSEGLE
069;23BFP800;D0S13;D0S13 BF L04 - INACTIFS 5-6 ANS
069;23BFP800;D0S14;D0S14 BF L04 - FONDATION VAINCRE ALZHEIMER
069;23BFP800;D0S15;D0S15 BF L04 - AFIBEL
069;23BFP800;D0S16;D0S16 BF L04 - MAGNIFICAT
069;23BFP800;D0S17;D0S17 BF L04 - WITT INTERNATIONAL
069;23BFP800;D0S18;D0S18 BF L04 -  BLANCHE PORTE DOM TOM
069;23BFP800;D0S19;D0S19 BF L04 - TANDEM DOM TOM
069;23BFP800;D0S21;D0S21 BF L05 - INACTIFS 5-6 ANS
069;23BFP800;D0S22;D0S22 BF L05 - INACTIFS 5-6 ANS - CD92
069;23BFP800;D0S23;D0S23 BF L05 - TELERAMA
069;23BFP800;D0S24;D0S24 BF L05 - GOLF SENSATION
069;23BFP800;D0S25;D0S25 BF L05 - ABC DIET
069;23BFP800;D0S26;D0S26 BF L05 - CHALLENGE
069;23BFP800;D0S27;D0S27 BF L05 - LE CYCLE
069;23BFP800;D0S28;D0S28 BF L05 - NARBONNE ACCESSOIRES
069;23BFP800;D0S29;D0S29 BF L05 - COURRIER INTERNATIONAL
069;23BFP800;D0S30;D0S30 BF L05 - SANTE NATURELLE
069;23BFP800;D0S31;D0S31 BF L05 - CHAMPAGNE BOIZEL
069;23BFP800;D0S32;D0S32 BF L05 - LA VIE
069;23BFP800;D0S33;D0S33 BF L05 - PSYCHOLOGIES MAGAZINE
069;23BFP800;D0S34;D0S34 BF L05 - MODE ET TRAVAUX
069;23BFP800;D0S35;D0S35 BF L05 - ACCORDEO SENIORS STABLES-SANTE
069;23BFP800;D0S36;D0S36 BF L05 - VIEILLEES DES CHAUMIERES
069;23BFP800;D0S37;D0S37 BF L05 - SENIORS MULTI DONATEURS
069;23BFP800;D0S38;D0S38 BF L05 - ID HOMMES
069;23BFP800;D0S39;D0S39 BF L05 - ARSEP
069;23BFP800;D0S40;D0S40 BF L05 - ACGA PCAC
069;23BFP800;D0S41;D0S41 BF L05 - PREVENTION ROUTIERE (APR)
069;23BFP800;D0S42;D0S42 BF L05 - CONTRIBUABLES ASSOCIES
069;23BFP800;D0S43;D0S43 BF L05 - FRANCE ALZHEIMER
069;23BFP800;D0S44;D0S44 BF L05 - ACGGSO TOULOUSE
069;23BFP800;D0S45;D0S45 BF L05 - ACTION CONTRE LA FAIM - ACF
069;23BFP800;D0S46;D0S46 BF L05 - ACGA EST  WOIPPY
069;23BFP800;D0S47;D0S47 BF L05 - ORPHEOPOLIS
069;23BFP800;D0S48;D0S48 BF L05 - ACGA NORD 
069;23BFP800;D0S49;D0S49 BF L05 - ACGA OUEST ANGERS
069;23BFP800;D0S76;D0S76 BF L05 - FEDE FRANCAISE DE CARDIO
069;23BFP800;D0S77;D0S77 BF L05 - SOCIETE D EDITION ARTISTES
069;23BFP800;D0S78;D0S78 BF L05 - FONDATION APPRENTIS D-AUTEUIL
069;23BFP800;D0S79;D0S79 BF L05 - ASS. DES PARALYSES DE FRANCE
069;23BFP800;D0S80;D0S80 BF L05 - GENEREUX UNADEV
069;23BFP800;D0S81;D0S81 BF L05 - FONDATION VAINCRE ALZHEIMER
069;23BFP800;D0S82;D0S82 BF L05 - FEDE DES AVEUGLES DE FR
069;23BFP800;D0S83;D0S83 BF L05 - ORDRE DE MALTE
069;23BFP800;D0S84;D0S84 BF L05 - INSTITUT CERVEAU MOELLE EPI
069;23BFP800;D0S85;D0S85 BF L05 - VAINCRE LA MUCOVISCIDOSE VLM
069;23BFP800;D0S86;D0S86 BF L05 - UNICEF FRANCE
069;23BFP800;D0S87;D0S87 BF L05 - VITALYS ALPES
069;23BFP800;D0S88;D0S88 BF L05 - SANTE NATURE VITAL
069;23BFP800;D0S89;D0S89 BF L05 - LA POINTE DE PENMARC-H
069;23BFP800;D0S90;D0S90 BF L05 - FAMILLE MARY
069;23BFP800;D0S91;D0S91 BF L05 - PELERIN MAGAZINE
069;23BFP800;D0S92;D0S92 BF L05 - PAUL ET MARIE DECAYZAC
069;23BFP800;D0S93;D0S93 BF L05 - LABORATOIRE DOCTEUR PIERRE RICAUD
069;23BFP800;D0S94;D0S94 BF L05 - LINVOSGES
069;23BFP800;D0S95;D0S95 BF L05 - CONEX + VAD
069;23BFP800;D0S96;D0S96 BF L05 - DAMART
069;23BFP800;D0S97;D0S97 BF L05 - SEDAGYL
069;23BFP800;D0S98;D0S98 BF L05 - FEDE FRANCAISE DE LA RANDO
069;23BFP800;D0S99;D0S99 BF L05 - FRANCOISE SAGET
069;23BFP800;D0T01;D0T01 BF L05 - NOTRE TEMPS
069;23BFP800;D0N67;D0N67 BF Fid Mai PA S1 - Nouveaux
069;23BFP800;D0N68;D0N68 BF Fid Mai PA S2 - Inactifs 36-48 mois
069;23BFP800;D0N69;D0N69 BF Fid Mai PA S3 - Genereux
069;23BFP800;D0N70;D0N70 BF Fid Mai PA S4 - Frequents moyens
069;23BFP800;D0N71;D0N71 BF Fid Mai PA S5 - Occasionnels moyens
069;23BFP800;D0N72;D0N72 BF Fid Mai PA S6 - Annuels moyens
069;23BFP800;D0N73;D0N73 BF Fid Mai PA S7 - Occasionnels petits
069;23BFP800;D0N74;D0N74 BF Fid Mai PA S8 - Annuels petits
069;23BFP800;D0N75;D0N75 BF Fid Mai PA Divers
069;23BFP800;D0T02;D0T02 BF L05 - DOMAINE APICOLE DE CHEZELLES
069;23BFP800;D0T03;D0T03 BF L05 - TEMPS L
069;23BFP800;D0T04;D0T04 BF L05 - TRADITIONS DU PERIGORD
069;23BFP800;D0T05;D0T05 BF L05 - TELE 7 JEUX
069;23BFP800;D0T06;D0T06 BF L05 - TELE 7 JOURS
069;23BFP800;D0T07;D0T07 BF L05 - NATURAVIGNON
069;23BFP800;D0T08;D0T08 BF L05 - AFIBEL
069;23BFP800;D0T09;D0T09 BF L05 - BLANCHE PORTE
069;23BFP800;D0T10;D0T10 BF L05 - TANDEM
069;23BFP800;D0T11;D0T11 BF L05 - PROFILIA CARITATIF
069;23BFP800;D0T12;D0T12 BF L05 - ATLAS FOR MEN
069;23BFP800;D0T13;D0T13 BF L05 - LE PARTICULIER
069;23BFP800;D0T14;D0T14 BF L05 - LE POINT
069;23BFP800;D0T15;D0T15 BF L05 - TOP SANTE
069;23BFP800;D0T16;D0T16 BF L05 - L-OBS
069;23BFP800;D0T17;D0T17 BF L05 - MYLIST
069;23BFP800;D0T18;D0T18 BF L05 - FOIES GRAS CHAMPION
069;23BFP800;D0T19;D0T19 BF L05 - SANTINNOV
069;23BFP800;D0T20;D0T20 BF L05 - CHASSE MAREE
069;23BFP800;D0T21;D0T21 BF L05 - GROUPE MARIE CLAIRE
069;23BFP800;D0T22;D0T22 BF L05 - TELE STAR
069;23BFP800;D0T23;D0T23 BF L05 - L-HOMME MODERNE
069;23BFP800;D0T24;D0T24 BF L05 - MAGNIFICAT
069;23BFP800;D0T25;D0T25 BF L05 - PLEINE VIE
069;23BFP800;D0T26;D0T26 BF L05 - YVES ROCHER VPC
069;23BFP800;D0T27;D0T27 BF L05 - YVES ROCHER MAGASINS
069;23BFP800;D0T28;D0T28 BF L05 - PRISMA POLE FEMININ
069;23BFP800;D0T29;D0T29 BF L05 - CONEX + PRESSE
069;23BFP800;D0T30;D0T30 BF L05 - PRISMA POLE TELE
069;23BFP800;D0T31;D0T31 BF L05 - WITT INTERNATIONAL
069;23BFP800;D0T32;D0T32 BF L05 - DAXON MOVITEX
069;23BFP800;D0T33;D0T33 BF L05 - CAPITAL
069;23BFP800;D0T34;D0T34 BF L05 - LE CHASSEUR FRANCAIS
069;23BFP800;D0T35;D0T35 BF L05 - L-AMI DES JARDINS ET DE LA MAISON
069;23BFP800;D0T36;D0T36 BF L05 - RUSTICA
069;23BFP800;D0T37;D0T37 BF L05 - PARIS MATCH
069;23BFP800;D0T38;D0T38 BF L05 - ISIDORE PENVEN
069;23BFP800;D0T39;D0T39 BF L05 - WILLEMSE
069;23BFP800;D0T40;D0T40 BF L05 - FEMME ACTUELLE
069;23BFP800;D0T41;D0T41 BF L05 - MISSEGLE
069;23BFP800;D0T42;D0T42 BF L06 - INACTIFS 5-6 ANS
069;23BFP800;D0T43;D0T43 BF L06 -  BLANCHE PORTE DOM TOM
069;23BFP800;D0T44;D0T44 BF L06 - TANDEM DOM TOM
069;23BFP800;D0T46;D0T46 BF L07 - INACTIFS 5-6 ANS
069;23BFP800;D0T47;D0T47 BF L07 - INACTIFS 5-6 ANS - CD92
069;23BFP800;D0T48;D0T48 BF L07 - TELERAMA
069;23BFP800;D0T49;D0T49 BF L07 - GOLF SENSATION
069;23BFP800;D0T50;D0T50 BF L07 - ABC DIET
069;23BFP800;D0T51;D0T51 BF L07 - CHALLENGE
069;23BFP800;D0T52;D0T52 BF L07 - LE CYCLE
069;23BFP800;D0T53;D0T53 BF L07 - NARBONNE ACCESSOIRES
069;23BFP800;D0T54;D0T54 BF L07 - COURRIER INTERNATIONAL
069;23BFP800;D0T55;D0T55 BF L07 - SANTE NATURELLE
069;23BFP800;D0T56;D0T56 BF L07 - CHAMPAGNE BOIZEL
069;23BFP800;D0T57;D0T57 BF L07 - LA VIE
069;23BFP800;D0T58;D0T58 BF L07 - PSYCHOLOGIES MAGAZINE
069;23BFP800;D0T59;D0T59 BF L07 - MODE ET TRAVAUX
069;23BFP800;D0T60;D0T60 BF L07 - ACCORDEO SENIORS STABLES-SANTE
069;23BFP800;D0T61;D0T61 BF L07 - VIEILLEES DES CHAUMIERES
069;23BFP800;D0T62;D0T62 BF L07 - SENIORS MULTI DONATEURS
069;23BFP800;D0T63;D0T63 BF L07 - ID HOMMES
069;23BFP800;D0T64;D0T64 BF L07 - ARSEP
069;23BFP800;D0T65;D0T65 BF L07 - PREVENTION ROUTIERE (APR)
069;23BFP800;D0T66;D0T66 BF L07 - CONTRIBUABLES ASSOCIES
069;23BFP800;D0T67;D0T67 BF L07 - FRANCE ALZHEIMER
069;23BFP800;D0T68;D0T68 BF L07 - ACGGSO TOULOUSE
069;23BFP800;D0T69;D0T69 BF L07 - ACTION CONTRE LA FAIM - ACF
069;23BFP800;D0T70;D0T70 BF L07 - ACGA EST  WOIPPY
069;23BFP800;D0T71;D0T71 BF L07 - ORPHEOPOLIS
069;23BFP800;D0T72;D0T72 BF L07 - ACGA NORD 
069;23BFP800;D0T73;D0T73 BF L07 - ACGA OUEST ANGERS
069;23BFP800;D0T74;D0T74 BF L07 - SOCIETE D EDITION ARTISTES
069;23BFP800;D0T75;D0T75 BF L07 - ASS. DES PARALYSES DE FRANCE
069;23BFP800;D0T76;D0T76 BF L07 - GENEREUX UNADEV
069;23BFP800;D0T77;D0T77 BF L07 - FONDATION VAINCRE ALZHEIMER
069;23BFP800;D0T78;D0T78 BF L07 - FEDE DES AVEUGLES DE FR
069;23BFP800;D0T79;D0T79 BF L07 - ORDRE DE MALTE
069;23BFP800;D0T80;D0T80 BF L07 - INSTITUT CERVEAU MOELLE EPI
069;23BFP800;D0T81;D0T81 BF L07 - VAINCRE LA MUCOVISCIDOSE VLM
069;23BFP800;D0T82;D0T82 BF L07 - UNICEF FRANCE
069;23BFP800;D0T83;D0T83 BF L07 - VITALYS ALPES
069;23BFP800;D0T84;D0T84 BF L07 - SANTE NATURE VITAL
069;23BFP800;D0T85;D0T85 BF L07 - LA POINTE DE PENMARC-H
069;23BFP800;D0T86;D0T86 BF L07 - FAMILLE MARY
069;23BFP800;D0T87;D0T87 BF L07 - PELERIN MAGAZINE
069;23BFP800;D0T88;D0T88 BF L07 - PAUL ET MARIE DECAYZAC
069;23BFP800;D0T89;D0T89 BF L07 - LABORATOIRE DOCTEUR PIERRE RICAUD
069;23BFP800;D0T90;D0T90 BF L07 - LINVOSGES
069;23BFP800;D0T91;D0T91 BF L07 - CONEX + VAD
069;23BFP800;D0T92;D0T92 BF L07 - DAMART
069;23BFP800;D0T93;D0T93 BF L07 - SEDAGYL
069;23BFP800;D0T94;D0T94 BF L07 - FEDE FRANCAISE DE LA RANDO
069;23BFP800;D0T95;D0T95 BF L07 - FRANCOISE SAGET
069;23BFP800;D0T96;D0T96 BF L07 - NOTRE TEMPS
069;23BFP800;D0T97;D0T97 BF L07 - DOMAINE APICOLE DE CHEZELLES
069;23BFP800;D0U01;D0U01 BF L07 - TELE 7 JEUX
069;23BFP800;D0U02;D0U02 BF L07 - TELE 7 JOURS
069;23BFP800;D0U03;D0U03 BF L07 - NATURAVIGNON
069;23BFP800;D0U04;D0U04 BF L07 - AFIBEL
069;23BFP800;D0U05;D0U05 BF L07 - BLANCHE PORTE
069;23BFP800;D0U06;D0U06 BF L07 - TANDEM
069;23BFP800;D0U07;D0U07 BF L07 - PROFILIA CARITATIF
069;23BFP800;D0U08;D0U08 BF L07 - ATLAS FOR MEN
069;23BFP800;D0U09;D0U09 BF L07 - LE PARTICULIER
069;23BFP800;D0U10;D0U10 BF L07 - LE POINT
069;23BFP800;D0U11;D0U11 BF L07 - TOP SANTE
069;23BFP800;D0U12;D0U12 BF L07 - L-OBS
069;23BFP800;D0U13;D0U13 BF L07 - MYLIST
069;23BFP800;D0U14;D0U14 BF L07 - FOIES GRAS CHAMPION
069;23BFP800;D0U15;D0U15 BF L07 - SANTINNOV
069;23BFP800;D0U16;D0U16 BF L07 - CHASSE MAREE
069;23BFP800;D0U17;D0U17 BF L07 - GROUPE MARIE CLAIRE
069;23BFP800;D0U18;D0U18 BF L07 - TELE STAR
069;23BFP800;D0U19;D0U19 BF L07 - L-HOMME MODERNE
069;23BFP800;D0U20;D0U20 BF L07 - MAGNIFICAT
069;23BFP800;D0U21;D0U21 BF L07 - PLEINE VIE
069;23BFP800;D0U22;D0U22 BF L07 - YVES ROCHER VPC
069;23BFP800;D0U23;D0U23 BF L07 - YVES ROCHER MAGASINS
069;23BFP800;D0U24;D0U24 BF L07 - PRISMA POLE FEMININ
069;23BFP800;D0U25;D0U25 BF L07 - CONEX + PRESSE
069;23BFP800;D0U26;D0U26 BF L07 - PRISMA POLE TELE
069;23BFP800;D0U27;D0U27 BF L07 - WITT INTERNATIONAL
069;23BFP800;D0U28;D0U28 BF L07 - DAXON MOVITEX
069;23BFP800;D0U29;D0U29 BF L07 - CAPITAL
069;23BFP800;D0U30;D0U30 BF L07 - LE CHASSEUR FRANCAIS
069;23BFP800;D0U31;D0U31 BF L07 - L-AMI DES JARDINS ET DE LA MAISON
069;23BFP800;D0U32;D0U32 BF L07 - RUSTICA
069;23BFP800;D0U33;D0U33 BF L07 - PARIS MATCH
069;23BFP800;D0U34;D0U34 BF L07 - ISIDORE PENVEN
069;23BFP800;D0U35;D0U35 BF L07 - WILLEMSE
069;23BFP800;D0U36;D0U36 BF L07 - FEMME ACTUELLE
069;23BFP800;D0U37;D0U37 BF L07 - MISSEGLE
069;23BFP800;D0U38;D0U38 BF L08 - INACTIFS 5-6 ANS
069;23BFP800;D0U39;D0U39 BF L08 - INACTIFS 5-6 ANS - CD92
069;23BFP800;D0U40;D0U40 BF L08 - TELERAMA
069;23BFP800;D0U41;D0U41 BF L08 - GOLF SENSATION
069;23BFP800;D0U42;D0U42 BF L08 - ABC DIET
069;23BFP800;D0U43;D0U43 BF L08 - CHALLENGE
069;23BFP800;D0U44;D0U44 BF L08 - LE CYCLE
069;23BFP800;D0U45;D0U45 BF L08 - NARBONNE ACCESSOIRES
069;23BFP800;D0T98;D0T98 BF L07 - TEMPS L
069;23BFP800;D0T99;D0T99 BF L07 - TRADITIONS DU PERIGORD
069;23BFP800;D0U46;D0U46 BF L08 - COURRIER INTERNATIONAL
069;23BFP800;D0U47;D0U47 BF L08 - SANTE NATURELLE
069;23BFP800;D0U48;D0U48 BF L08 - CHAMPAGNE BOIZEL
069;23BFP800;D0U49;D0U49 BF L08 - LA VIE
069;23BFP800;D0U50;D0U50 BF L08 - PSYCHOLOGIES MAGAZINE
069;23BFP800;D0U51;D0U51 BF L08 - MODE ET TRAVAUX
069;23BFP800;D0U52;D0U52 BF L08 - ACCORDEO SENIORS STABLES-SANTE
069;23BFP800;D0U53;D0U53 BF L08 - VIEILLEES DES CHAUMIERES
069;23BFP800;D0U54;D0U54 BF L08 - SENIORS MULTI DONATEURS
069;23BFP800;D0U55;D0U55 BF L08 - ID HOMMES
069;23BFP800;D0U56;D0U56 BF L08 - ARSEP
069;23BFP800;D0U57;D0U57 BF L08 - PREVENTION ROUTIERE (APR)
069;23BFP800;D0U58;D0U58 BF L08 - CONTRIBUABLES ASSOCIES
069;23BFP800;D0U59;D0U59 BF L08 - FRANCE ALZHEIMER
069;23BFP800;D0U60;D0U60 BF L08 - ACGGSO TOULOUSE
069;23BFP800;D0U61;D0U61 BF L08 - ACTION CONTRE LA FAIM - ACF
069;23BFP800;D0U62;D0U62 BF L08 - ACGA EST  WOIPPY
069;23BFP800;D0U63;D0U63 BF L08 - ORPHEOPOLIS
069;23BFP800;D0U64;D0U64 BF L08 - ACGA NORD 
069;23BFP800;D0U65;D0U65 BF L08 - ACGA OUEST ANGERS
069;23BFP800;D0U66;D0U66 BF L08 - SOCIETE D EDITION ARTISTES
069;23BFP800;D0U67;D0U67 BF L08 - ASS. DES PARALYSES DE FRANCE
069;23BFP800;D0U68;D0U68 BF L08 - GENEREUX UNADEV
069;23BFP800;D0U69;D0U69 BF L08 - FONDATION VAINCRE ALZHEIMER
069;23BFP800;D0U70;D0U70 BF L08 - FEDE DES AVEUGLES DE FR
069;23BFP800;D0U71;D0U71 BF L08 - ORDRE DE MALTE
069;23BFP800;D0U72;D0U72 BF L08 - INSTITUT CERVEAU MOELLE EPI
069;23BFP800;D0U73;D0U73 BF L08 - VAINCRE LA MUCOVISCIDOSE VLM
069;23BFP800;D0U74;D0U74 BF L08 - UNICEF FRANCE
069;23BFP800;D0U75;D0U75 BF L08 - VITALYS ALPES
069;23BFP800;D0U76;D0U76 BF L08 - SANTE NATURE VITAL
